YEAR,MO,DY,HR,WS50M,WD50M
2009,2,19,2,4.63,94.6
2009,2,19,3,4.45,97.0
2009,2,19,4,4.34,99.5
2009,2,19,5,4.21,101.7
2009,2,19,6,4.17,102.9
2009,2,19,7,4.63,101.5
2009,2,19,8,4.63,100.5
2009,2,19,9,4.13,99.1
2009,2,19,10,3.4,94.7
2009,2,19,11,2.57,84.9
2009,2,19,12,1.8,69.9
2009,2,19,13,1.37,53.9
2009,2,19,14,1.36,48.0
2009,2,19,15,1.67,52.3
2009,2,19,16,2.32,59.7
2009,2,19,17,3.4,67.0
2009,2,19,18,4.88,72.6
2009,2,19,19,6.16,75.9
2009,2,19,20,6.35,79.6
2009,2,19,21,5.87,84.0
2009,2,19,22,5.27,87.1
2009,2,19,23,4.57,90.1
2009,2,20,0,4.07,95.8
2009,2,20,1,3.87,102.2
2009,2,20,2,3.8,102.6
2009,2,20,3,3.72,99.7
2009,2,20,4,3.85,97.9
2009,2,20,5,4.0,95.7
2009,2,20,6,4.09,93.6
2009,2,20,7,4.3,92.8
2009,2,20,8,4.25,94.5
2009,2,20,9,3.77,98.7
2009,2,20,10,3.3,104.6
2009,2,20,11,3.02,109.3
2009,2,20,12,2.85,111.2
2009,2,20,13,3.0,107.6
2009,2,20,14,3.61,100.5
2009,2,20,15,4.39,95.6
2009,2,20,16,5.11,91.2
2009,2,20,17,5.58,86.7
2009,2,20,18,6.12,82.2
2009,2,20,19,6.78,78.9
2009,2,20,20,7.09,76.8
2009,2,20,21,6.95,75.0
2009,2,20,22,6.81,73.7
2009,2,20,23,6.22,73.2
2009,2,21,0,5.34,75.5
2009,2,21,1,5.66,76.1
2009,2,21,2,6.13,69.5
2009,2,21,3,6.34,70.7
2009,2,21,4,5.89,76.6
2009,2,21,5,5.23,78.2
2009,2,21,6,3.77,80.5
2009,2,21,7,3.29,89.1
2009,2,21,8,3.71,91.7
2009,2,21,9,3.8,94.1
2009,2,21,10,4.19,90.8
2009,2,21,11,4.4,84.8
2009,2,21,12,4.34,82.7
2009,2,21,13,4.4,85.2
2009,2,21,14,4.66,89.1
2009,2,21,15,5.02,92.3
2009,2,21,16,5.29,94.0
2009,2,21,17,5.39,94.6
2009,2,21,18,5.85,95.3
2009,2,21,19,6.45,97.1
2009,2,21,20,6.59,99.7
2009,2,21,21,6.42,103.8
2009,2,21,22,6.27,109.2
2009,2,21,23,6.15,114.7
2009,2,22,0,6.12,116.4
2009,2,22,1,6.13,113.8
2009,2,22,2,6.18,111.8
2009,2,22,3,6.41,110.4
2009,2,22,4,6.89,106.9
2009,2,22,5,7.13,100.7
2009,2,22,6,7.05,93.4
2009,2,22,7,6.32,87.1
2009,2,22,8,6.66,82.8
2009,2,22,9,6.61,84.5
2009,2,22,10,6.68,85.5
2009,2,22,11,6.8,84.8
2009,2,22,12,6.89,83.1
2009,2,22,13,7.0,83.8
2009,2,22,14,6.93,87.4
2009,2,22,15,6.8,91.2
2009,2,22,16,6.75,93.9
2009,2,22,17,6.24,95.6
2009,2,22,18,6.26,96.8
2009,2,22,19,6.2,97.8
2009,2,22,20,6.09,99.8
2009,2,22,21,6.15,101.9
2009,2,22,22,6.2,104.2
2009,2,22,23,6.31,107.5
2009,2,23,0,6.67,110.5
2009,2,23,1,6.17,115.9
2009,2,23,2,5.4,122.2
2009,2,23,3,4.95,125.6
2009,2,23,4,5.03,125.0
2009,2,23,5,5.48,121.6
2009,2,23,6,5.66,121.2
2009,2,23,7,5.38,124.0
2009,2,23,8,7.24,121.1
2009,2,23,9,7.89,120.5
2009,2,23,10,7.93,120.7
2009,2,23,11,7.92,120.9
2009,2,23,12,8.0,122.1
2009,2,23,13,8.34,124.4
2009,2,23,14,8.57,125.2
2009,2,23,15,8.36,122.2
2009,2,23,16,8.12,119.0
2009,2,23,17,7.14,117.0
2009,2,23,18,6.7,116.3
2009,2,23,19,6.76,117.1
2009,2,23,20,6.34,117.2
2009,2,23,21,6.0,117.5
2009,2,23,22,5.69,116.7
2009,2,23,23,5.24,115.7
2009,2,24,0,4.91,114.3
2009,2,24,1,5.13,113.9
2009,2,24,2,5.27,115.9
2009,2,24,3,5.46,116.9
2009,2,24,4,5.46,118.4
2009,2,24,5,5.37,120.2
2009,2,24,6,5.15,123.2
2009,2,24,7,5.52,120.8
2009,2,24,8,6.05,118.3
2009,2,24,9,5.71,118.8
2009,2,24,10,5.45,118.4
2009,2,24,11,5.35,118.1
2009,2,24,12,5.39,118.7
2009,2,24,13,5.6,118.5
2009,2,24,14,5.89,117.6
2009,2,24,15,6.22,117.6
2009,2,24,16,6.6,117.3
2009,2,24,17,6.78,114.9
2009,2,24,18,7.54,114.0
2009,2,24,19,8.12,117.4
2009,2,24,20,7.64,121.0
2009,2,24,21,6.87,124.2
2009,2,24,22,6.44,127.5
2009,2,24,23,6.25,130.1
2009,2,25,0,5.97,131.9
2009,2,25,1,5.88,134.7
2009,2,25,2,6.25,135.4
2009,2,25,3,6.22,135.5
2009,2,25,4,6.33,134.3
2009,2,25,5,6.44,133.0
2009,2,25,6,6.4,132.1
2009,2,25,7,6.45,129.0
2009,2,25,8,7.61,124.1
2009,2,25,9,7.87,120.7
2009,2,25,10,7.67,119.1
2009,2,25,11,7.39,119.7
2009,2,25,12,7.06,121.8
2009,2,25,13,6.91,125.1
2009,2,25,14,6.94,128.1
2009,2,25,15,7.1,130.0
2009,2,25,16,7.21,129.7
2009,2,25,17,6.97,125.7
2009,2,25,18,7.12,122.3
2009,2,25,19,7.39,122.0
2009,2,25,20,7.16,123.2
2009,2,25,21,6.68,124.3
2009,2,25,22,6.39,125.4
2009,2,25,23,6.56,125.3
2009,2,26,0,6.86,125.1
2009,2,26,1,6.86,125.0
2009,2,26,2,6.72,124.8
2009,2,26,3,6.48,125.3
2009,2,26,4,6.23,126.1
2009,2,26,5,6.01,127.9
2009,2,26,6,5.97,129.4
2009,2,26,7,6.68,126.5
2009,2,26,8,7.65,123.5
2009,2,26,9,7.78,122.6
2009,2,26,10,7.66,122.8
2009,2,26,11,7.37,122.7
2009,2,26,12,6.97,122.5
2009,2,26,13,6.73,122.8
2009,2,26,14,6.64,122.4
2009,2,26,15,6.64,121.7
2009,2,26,16,6.74,119.5
2009,2,26,17,6.86,114.2
2009,2,26,18,7.42,109.6
2009,2,26,19,7.69,107.9
2009,2,26,20,7.16,107.6
2009,2,26,21,6.32,109.3
2009,2,26,22,5.72,113.4
2009,2,26,23,5.41,119.1
2009,2,27,0,5.28,124.4
2009,2,27,1,5.33,127.3
2009,2,27,2,5.33,126.5
2009,2,27,3,5.3,124.2
2009,2,27,4,5.09,123.6
2009,2,27,5,4.98,125.6
2009,2,27,6,4.72,130.3
2009,2,27,7,4.77,128.8
2009,2,27,8,5.09,126.3
2009,2,27,9,4.73,124.0
2009,2,27,10,4.32,120.1
2009,2,27,11,4.06,116.8
2009,2,27,12,3.83,114.8
2009,2,27,13,3.64,114.3
2009,2,27,14,3.49,112.4
2009,2,27,15,3.41,109.0
2009,2,27,16,3.65,104.5
2009,2,27,17,4.69,98.1
2009,2,27,18,6.36,94.9
2009,2,27,19,7.11,94.4
2009,2,27,20,6.71,95.6
2009,2,27,21,6.08,97.9
2009,2,27,22,5.63,100.4
2009,2,27,23,5.22,101.9
2009,2,28,0,5.13,100.4
2009,2,28,1,5.05,97.1
2009,2,28,2,4.8,93.2
2009,2,28,3,4.46,92.1
2009,2,28,4,4.07,97.5
2009,2,28,5,3.77,110.5
2009,2,28,6,3.84,127.0
2009,2,28,7,3.96,139.9
2009,2,28,8,5.04,146.4
2009,2,28,9,5.69,147.9
2009,2,28,10,5.7,146.8
2009,2,28,11,5.34,145.6
2009,2,28,12,5.01,141.0
2009,2,28,13,5.09,130.2
2009,2,28,14,5.56,118.7
2009,2,28,15,5.97,112.8
2009,2,28,16,6.07,110.7
2009,2,28,17,5.71,109.5
2009,2,28,18,5.56,109.9
2009,2,28,19,6.28,112.0
2009,2,28,20,6.56,113.7
2009,2,28,21,6.63,115.6
2009,2,28,22,6.41,118.6
2009,2,28,23,6.37,123.4
2009,3,1,0,6.56,127.9
2009,3,1,1,6.68,129.4
2009,3,1,2,6.71,129.2
2009,3,1,3,6.81,128.5
2009,3,1,4,6.72,128.7
2009,3,1,5,6.63,130.1
2009,3,1,6,6.46,134.2
2009,3,1,7,6.4,137.4
2009,3,1,8,8.05,135.6
2009,3,1,9,8.4,132.7
2009,3,1,10,8.15,130.0
2009,3,1,11,7.59,128.3
2009,3,1,12,7.02,127.2
2009,3,1,13,7.05,125.5
2009,3,1,14,7.69,121.7
2009,3,1,15,8.56,115.8
2009,3,1,16,8.91,107.7
2009,3,1,17,8.41,99.8
2009,3,1,18,7.89,93.9
2009,3,1,19,7.68,86.3
2009,3,1,20,7.27,82.3
2009,3,1,21,6.68,81.9
2009,3,1,22,5.87,81.0
2009,3,1,23,4.94,79.1
2009,3,2,0,4.34,77.8
2009,3,2,1,4.04,78.3
2009,3,2,2,3.83,78.2
2009,3,2,3,3.65,78.0
2009,3,2,4,3.59,79.1
2009,3,2,5,3.65,82.8
2009,3,2,6,3.76,89.4
2009,3,2,7,3.63,96.6
2009,3,2,8,4.56,101.9
2009,3,2,9,5.33,101.1
2009,3,2,10,5.81,97.7
2009,3,2,11,6.37,93.1
2009,3,2,12,6.85,87.8
2009,3,2,13,7.26,82.6
2009,3,2,14,7.47,79.1
2009,3,2,15,7.43,76.7
2009,3,2,16,7.18,76.8
2009,3,2,17,6.88,78.3
2009,3,2,18,7.01,80.6
2009,3,2,19,7.12,83.3
2009,3,2,20,7.08,86.4
2009,3,2,21,7.15,88.6
2009,3,2,22,7.21,87.5
2009,3,2,23,6.87,83.8
2009,3,3,0,6.1,79.1
2009,3,3,1,5.61,76.2
2009,3,3,2,5.86,76.0
2009,3,3,3,6.02,78.8
2009,3,3,4,6.12,82.7
2009,3,3,5,5.79,88.4
2009,3,3,6,5.5,95.9
2009,3,3,7,5.2,100.7
2009,3,3,8,6.29,99.5
2009,3,3,9,6.45,99.1
2009,3,3,10,6.29,99.4
2009,3,3,11,6.15,99.6
2009,3,3,12,6.05,99.2
2009,3,3,13,6.14,97.4
2009,3,3,14,6.46,94.1
2009,3,3,15,6.82,88.7
2009,3,3,16,7.09,83.5
2009,3,3,17,6.76,79.3
2009,3,3,18,6.36,77.0
2009,3,3,19,6.32,77.3
2009,3,3,20,5.94,79.9
2009,3,3,21,5.55,83.5
2009,3,3,22,5.48,87.0
2009,3,3,23,5.79,88.7
2009,3,4,0,5.94,88.9
2009,3,4,1,6.12,88.9
2009,3,4,2,6.35,89.2
2009,3,4,3,6.39,89.9
2009,3,4,4,6.42,91.3
2009,3,4,5,6.68,92.3
2009,3,4,6,6.79,93.0
2009,3,4,7,7.07,92.8
2009,3,4,8,8.0,91.3
2009,3,4,9,7.82,91.8
2009,3,4,10,7.53,91.4
2009,3,4,11,7.27,90.7
2009,3,4,12,7.01,89.6
2009,3,4,13,6.84,87.9
2009,3,4,14,6.74,87.3
2009,3,4,15,6.77,87.3
2009,3,4,16,6.85,87.3
2009,3,4,17,6.84,87.8
2009,3,4,18,7.1,89.4
2009,3,4,19,7.26,92.8
2009,3,4,20,6.79,97.3
2009,3,4,21,6.3,101.6
2009,3,4,22,5.86,104.7
2009,3,4,23,5.33,104.9
2009,3,5,0,4.89,102.6
2009,3,5,1,4.64,101.1
2009,3,5,2,4.61,102.4
2009,3,5,3,4.76,107.0
2009,3,5,4,5.13,112.1
2009,3,5,5,5.61,115.2
2009,3,5,6,5.97,116.6
2009,3,5,7,5.87,115.2
2009,3,5,8,6.87,109.8
2009,3,5,9,6.87,108.7
2009,3,5,10,6.73,108.5
2009,3,5,11,6.51,108.1
2009,3,5,12,6.29,107.0
2009,3,5,13,6.11,104.1
2009,3,5,14,6.04,99.8
2009,3,5,15,6.09,94.9
2009,3,5,16,6.09,88.9
2009,3,5,17,6.06,81.2
2009,3,5,18,6.42,75.3
2009,3,5,19,6.65,73.2
2009,3,5,20,6.19,74.6
2009,3,5,21,5.84,78.0
2009,3,5,22,5.63,80.5
2009,3,5,23,5.39,80.6
2009,3,6,0,5.16,80.6
2009,3,6,1,5.17,80.8
2009,3,6,2,5.32,80.8
2009,3,6,3,5.23,82.2
2009,3,6,4,5.16,84.9
2009,3,6,5,5.06,87.8
2009,3,6,6,4.85,91.1
2009,3,6,7,4.91,93.0
2009,3,6,8,5.15,95.1
2009,3,6,9,5.03,96.7
2009,3,6,10,4.91,97.1
2009,3,6,11,4.79,97.3
2009,3,6,12,4.72,97.2
2009,3,6,13,4.63,97.4
2009,3,6,14,4.61,97.8
2009,3,6,15,4.75,98.6
2009,3,6,16,5.0,99.4
2009,3,6,17,5.22,98.0
2009,3,6,18,5.88,95.4
2009,3,6,19,6.54,93.7
2009,3,6,20,6.51,92.8
2009,3,6,21,6.1,93.4
2009,3,6,22,5.68,96.0
2009,3,6,23,5.39,99.3
2009,3,7,0,5.2,103.0
2009,3,7,1,5.09,108.0
2009,3,7,2,5.13,113.2
2009,3,7,3,5.09,118.4
2009,3,7,4,5.22,122.8
2009,3,7,5,5.41,125.5
2009,3,7,6,5.32,123.3
2009,3,7,7,5.31,112.5
2009,3,7,8,5.33,104.0
2009,3,7,9,4.99,100.9
2009,3,7,10,4.67,101.0
2009,3,7,11,4.41,102.3
2009,3,7,12,4.23,103.7
2009,3,7,13,4.14,103.7
2009,3,7,14,4.25,100.7
2009,3,7,15,4.62,96.5
2009,3,7,16,5.11,92.0
2009,3,7,17,5.69,87.4
2009,3,7,18,6.69,84.0
2009,3,7,19,7.33,82.5
2009,3,7,20,6.98,83.6
2009,3,7,21,6.2,88.2
2009,3,7,22,5.7,94.1
2009,3,7,23,5.48,98.4
2009,3,8,0,5.53,100.2
2009,3,8,1,5.7,101.7
2009,3,8,2,5.67,104.5
2009,3,8,3,5.58,107.1
2009,3,8,4,5.44,109.2
2009,3,8,5,5.37,111.5
2009,3,8,6,5.22,112.2
2009,3,8,7,5.36,107.6
2009,3,8,8,5.96,101.6
2009,3,8,9,5.81,99.2
2009,3,8,10,5.42,100.6
2009,3,8,11,5.14,104.4
2009,3,8,12,5.19,106.6
2009,3,8,13,5.32,106.6
2009,3,8,14,5.39,105.8
2009,3,8,15,5.52,104.5
2009,3,8,16,5.68,101.3
2009,3,8,17,6.02,95.4
2009,3,8,18,6.92,91.1
2009,3,8,19,7.4,89.9
2009,3,8,20,6.98,90.3
2009,3,8,21,6.36,92.1
2009,3,8,22,5.93,95.1
2009,3,8,23,5.63,99.3
2009,3,9,0,5.52,103.1
2009,3,9,1,5.64,106.7
2009,3,9,2,5.99,109.3
2009,3,9,3,5.88,113.5
2009,3,9,4,5.93,117.5
2009,3,9,5,6.23,120.3
2009,3,9,6,6.34,122.5
2009,3,9,7,6.74,120.2
2009,3,9,8,7.68,117.8
2009,3,9,9,7.51,118.1
2009,3,9,10,7.21,117.1
2009,3,9,11,6.91,115.5
2009,3,9,12,6.51,115.4
2009,3,9,13,6.1,116.2
2009,3,9,14,5.88,116.5
2009,3,9,15,5.91,115.0
2009,3,9,16,6.19,112.6
2009,3,9,17,6.58,107.6
2009,3,9,18,7.48,103.7
2009,3,9,19,7.79,104.8
2009,3,9,20,7.24,108.3
2009,3,9,21,6.62,111.7
2009,3,9,22,6.29,113.8
2009,3,9,23,6.04,114.6
2009,3,10,0,5.87,115.3
2009,3,10,1,5.85,117.3
2009,3,10,2,5.84,120.7
2009,3,10,3,5.72,125.4
2009,3,10,4,5.67,131.3
2009,3,10,5,5.62,137.2
2009,3,10,6,5.57,140.3
2009,3,10,7,6.07,135.2
2009,3,10,8,6.34,133.0
2009,3,10,9,6.02,132.3
2009,3,10,10,5.69,131.1
2009,3,10,11,5.37,130.1
2009,3,10,12,5.05,130.9
2009,3,10,13,4.71,132.2
2009,3,10,14,4.52,132.1
2009,3,10,15,4.54,129.8
2009,3,10,16,4.77,125.2
2009,3,10,17,5.4,116.0
2009,3,10,18,6.89,108.4
2009,3,10,19,8.01,109.7
2009,3,10,20,7.99,114.5
2009,3,10,21,7.01,117.8
2009,3,10,22,6.27,118.8
2009,3,10,23,5.66,119.5
2009,3,11,0,5.2,122.4
2009,3,11,1,5.0,127.6
2009,3,11,2,4.99,132.6
2009,3,11,3,5.06,135.6
2009,3,11,4,5.19,137.0
2009,3,11,5,5.45,137.2
2009,3,11,6,5.45,138.1
2009,3,11,7,6.36,134.0
2009,3,11,8,6.94,134.5
2009,3,11,9,6.44,138.1
2009,3,11,10,5.95,141.3
2009,3,11,11,5.58,143.6
2009,3,11,12,5.4,144.2
2009,3,11,13,5.23,141.3
2009,3,11,14,5.16,134.0
2009,3,11,15,5.37,123.8
2009,3,11,16,5.82,113.2
2009,3,11,17,6.33,103.2
2009,3,11,18,7.19,99.0
2009,3,11,19,7.65,101.1
2009,3,11,20,7.26,105.0
2009,3,11,21,6.63,109.3
2009,3,11,22,5.95,113.6
2009,3,11,23,5.57,117.3
2009,3,12,0,5.34,120.7
2009,3,12,1,5.3,124.1
2009,3,12,2,5.52,126.8
2009,3,12,3,5.48,130.6
2009,3,12,4,5.32,135.5
2009,3,12,5,5.24,141.4
2009,3,12,6,5.18,147.3
2009,3,12,7,5.58,147.1
2009,3,12,8,6.14,147.0
2009,3,12,9,5.91,147.0
2009,3,12,10,5.41,144.9
2009,3,12,11,4.86,141.6
2009,3,12,12,4.33,135.6
2009,3,12,13,3.96,126.8
2009,3,12,14,3.81,117.0
2009,3,12,15,3.94,108.0
2009,3,12,16,4.44,98.7
2009,3,12,17,5.57,89.8
2009,3,12,18,6.95,85.9
2009,3,12,19,7.51,86.9
2009,3,12,20,6.95,89.4
2009,3,12,21,6.36,92.4
2009,3,12,22,5.79,95.2
2009,3,12,23,5.34,98.4
2009,3,13,0,5.32,101.0
2009,3,13,1,5.29,103.0
2009,3,13,2,5.44,105.7
2009,3,13,3,5.34,109.1
2009,3,13,4,5.07,113.0
2009,3,13,5,4.84,117.1
2009,3,13,6,4.59,120.8
2009,3,13,7,4.53,119.5
2009,3,13,8,4.47,118.0
2009,3,13,9,4.06,118.5
2009,3,13,10,3.62,121.0
2009,3,13,11,3.32,123.2
2009,3,13,12,3.16,124.0
2009,3,13,13,3.11,123.6
2009,3,13,14,3.2,119.6
2009,3,13,15,3.44,113.3
2009,3,13,16,4.04,103.6
2009,3,13,17,5.1,93.1
2009,3,13,18,6.42,87.9
2009,3,13,19,7.05,88.6
2009,3,13,20,6.98,91.4
2009,3,13,21,6.81,94.1
2009,3,13,22,6.48,96.3
2009,3,13,23,6.1,98.3
2009,3,14,0,5.76,99.8
2009,3,14,1,5.68,102.4
2009,3,14,2,5.53,105.8
2009,3,14,3,5.48,109.5
2009,3,14,4,5.47,113.2
2009,3,14,5,5.44,117.5
2009,3,14,6,5.42,120.6
2009,3,14,7,5.47,117.2
2009,3,14,8,5.85,109.8
2009,3,14,9,5.64,103.8
2009,3,14,10,5.21,100.1
2009,3,14,11,4.65,96.9
2009,3,14,12,4.18,93.8
2009,3,14,13,3.85,91.2
2009,3,14,14,3.93,83.1
2009,3,14,15,4.65,71.6
2009,3,14,16,5.52,63.8
2009,3,14,17,6.09,59.3
2009,3,14,18,6.22,58.4
2009,3,14,19,6.19,61.2
2009,3,14,20,5.97,65.2
2009,3,14,21,5.65,70.9
2009,3,14,22,5.44,78.2
2009,3,14,23,5.07,88.3
2009,3,15,0,4.74,96.4
2009,3,15,1,4.35,99.8
2009,3,15,2,4.22,98.6
2009,3,15,3,4.63,94.7
2009,3,15,4,4.88,91.9
2009,3,15,5,4.71,91.0
2009,3,15,6,4.49,90.6
2009,3,15,7,4.22,87.7
2009,3,15,8,4.38,82.3
2009,3,15,9,4.39,78.0
2009,3,15,10,4.46,71.8
2009,3,15,11,4.46,66.5
2009,3,15,12,4.43,63.6
2009,3,15,13,4.44,64.5
2009,3,15,14,4.56,66.9
2009,3,15,15,4.78,68.4
2009,3,15,16,5.14,68.7
2009,3,15,17,5.54,68.5
2009,3,15,18,5.93,68.8
2009,3,15,19,6.2,67.4
2009,3,15,20,6.08,65.8
2009,3,15,21,5.86,65.1
2009,3,15,22,6.3,62.8
2009,3,15,23,6.44,61.2
2009,3,16,0,5.98,61.6
2009,3,16,1,5.68,65.1
2009,3,16,2,5.45,69.6
2009,3,16,3,5.25,74.2
2009,3,16,4,5.36,77.8
2009,3,16,5,5.46,80.8
2009,3,16,6,5.64,82.3
2009,3,16,7,5.65,79.9
2009,3,16,8,6.43,74.6
2009,3,16,9,6.51,69.6
2009,3,16,10,6.42,66.3
2009,3,16,11,6.26,65.3
2009,3,16,12,5.99,65.9
2009,3,16,13,5.69,69.6
2009,3,16,14,5.47,74.3
2009,3,16,15,5.47,78.0
2009,3,16,16,5.59,81.7
2009,3,16,17,5.66,84.3
2009,3,16,18,5.85,85.8
2009,3,16,19,6.21,85.4
2009,3,16,20,6.27,84.3
2009,3,16,21,6.09,83.2
2009,3,16,22,5.96,82.6
2009,3,16,23,5.79,84.2
2009,3,17,0,6.0,86.1
2009,3,17,1,6.28,87.3
2009,3,17,2,6.39,88.3
2009,3,17,3,6.15,89.1
2009,3,17,4,6.25,89.5
2009,3,17,5,6.19,90.0
2009,3,17,6,6.05,90.3
2009,3,17,7,6.21,88.7
2009,3,17,8,6.45,87.2
2009,3,17,9,6.4,87.3
2009,3,17,10,6.28,88.9
2009,3,17,11,6.11,91.4
2009,3,17,12,5.98,93.5
2009,3,17,13,5.79,95.1
2009,3,17,14,5.59,95.0
2009,3,17,15,5.62,94.4
2009,3,17,16,5.88,92.3
2009,3,17,17,6.11,88.4
2009,3,17,18,6.42,85.3
2009,3,17,19,6.85,84.6
2009,3,17,20,6.65,85.7
2009,3,17,21,6.27,88.3
2009,3,17,22,5.65,91.7
2009,3,17,23,5.37,96.2
2009,3,18,0,5.28,100.9
2009,3,18,1,5.45,105.1
2009,3,18,2,5.57,108.8
2009,3,18,3,5.83,110.8
2009,3,18,4,6.13,112.0
2009,3,18,5,6.26,112.1
2009,3,18,6,6.15,111.6
2009,3,18,7,5.93,111.4
2009,3,18,8,6.72,110.6
2009,3,18,9,6.58,110.0
2009,3,18,10,6.21,109.7
2009,3,18,11,5.85,109.6
2009,3,18,12,5.54,109.7
2009,3,18,13,5.34,108.9
2009,3,18,14,5.27,107.1
2009,3,18,15,5.27,104.7
2009,3,18,16,5.43,101.9
2009,3,18,17,5.63,96.4
2009,3,18,18,6.17,89.1
2009,3,18,19,6.83,84.8
2009,3,18,20,6.7,83.2
2009,3,18,21,6.26,84.6
2009,3,18,22,5.8,88.9
2009,3,18,23,5.42,95.1
2009,3,19,0,5.16,101.2
2009,3,19,1,5.05,105.9
2009,3,19,2,5.1,108.5
2009,3,19,3,5.14,109.9
2009,3,19,4,4.94,111.4
2009,3,19,5,4.59,112.1
2009,3,19,6,4.19,111.1
2009,3,19,7,4.23,108.2
2009,3,19,8,4.36,104.4
2009,3,19,9,4.52,102.0
2009,3,19,10,4.6,100.5
2009,3,19,11,4.63,99.2
2009,3,19,12,4.73,97.3
2009,3,19,13,4.76,93.6
2009,3,19,14,4.7,91.2
2009,3,19,15,4.72,89.9
2009,3,19,16,4.84,85.6
2009,3,19,17,5.09,81.3
2009,3,19,18,5.75,77.7
2009,3,19,19,6.42,75.5
2009,3,19,20,6.56,75.2
2009,3,19,21,6.31,77.3
2009,3,19,22,5.94,82.8
2009,3,19,23,5.49,90.6
2009,3,20,0,5.16,98.3
2009,3,20,1,5.06,104.6
2009,3,20,2,5.03,108.8
2009,3,20,3,5.03,111.6
2009,3,20,4,4.97,113.6
2009,3,20,5,4.97,115.4
2009,3,20,6,4.83,116.8
2009,3,20,7,4.76,114.7
2009,3,20,8,4.73,112.0
2009,3,20,9,4.71,109.7
2009,3,20,10,4.62,108.4
2009,3,20,11,4.46,107.2
2009,3,20,12,4.29,105.3
2009,3,20,13,4.06,102.9
2009,3,20,14,3.85,99.7
2009,3,20,15,3.81,96.3
2009,3,20,16,4.12,91.3
2009,3,20,17,4.91,83.1
2009,3,20,18,6.13,76.9
2009,3,20,19,6.87,76.8
2009,3,20,20,6.7,77.9
2009,3,20,21,6.22,79.5
2009,3,20,22,5.75,83.6
2009,3,20,23,5.39,90.3
2009,3,21,0,5.32,96.7
2009,3,21,1,5.11,102.0
2009,3,21,2,5.07,106.4
2009,3,21,3,5.14,109.9
2009,3,21,4,5.11,112.7
2009,3,21,5,5.22,112.9
2009,3,21,6,5.13,111.9
2009,3,21,7,5.36,107.7
2009,3,21,8,5.34,104.5
2009,3,21,9,5.08,103.4
2009,3,21,10,4.71,103.6
2009,3,21,11,4.38,104.4
2009,3,21,12,4.24,103.5
2009,3,21,13,4.22,100.2
2009,3,21,14,4.32,94.8
2009,3,21,15,4.58,87.7
2009,3,21,16,5.01,80.1
2009,3,21,17,5.72,73.0
2009,3,21,18,6.84,69.6
2009,3,21,19,7.34,70.0
2009,3,21,20,6.85,71.9
2009,3,21,21,6.31,75.3
2009,3,21,22,5.94,79.5
2009,3,21,23,5.83,82.1
2009,3,22,0,5.63,83.3
2009,3,22,1,5.57,85.4
2009,3,22,2,5.57,87.7
2009,3,22,3,5.51,90.5
2009,3,22,4,5.38,93.7
2009,3,22,5,5.36,97.8
2009,3,22,6,5.5,102.3
2009,3,22,7,5.74,100.1
2009,3,22,8,6.18,95.3
2009,3,22,9,6.15,89.9
2009,3,22,10,5.96,84.8
2009,3,22,11,5.86,82.6
2009,3,22,12,5.83,82.4
2009,3,22,13,5.86,82.5
2009,3,22,14,5.85,81.3
2009,3,22,15,5.86,79.5
2009,3,22,16,6.01,77.5
2009,3,22,17,6.28,76.8
2009,3,22,18,6.61,78.1
2009,3,22,19,6.71,79.4
2009,3,22,20,6.49,79.0
2009,3,22,21,6.29,80.5
2009,3,22,22,5.88,83.1
2009,3,22,23,5.59,84.8
2009,3,23,0,5.45,86.9
2009,3,23,1,5.22,92.0
2009,3,23,2,5.04,98.3
2009,3,23,3,5.21,102.0
2009,3,23,4,5.4,102.2
2009,3,23,5,5.53,101.9
2009,3,23,6,5.82,99.6
2009,3,23,7,6.27,94.4
2009,3,23,8,6.79,90.3
2009,3,23,9,6.67,88.1
2009,3,23,10,6.6,85.2
2009,3,23,11,6.53,82.3
2009,3,23,12,6.45,79.0
2009,3,23,13,6.36,76.4
2009,3,23,14,6.31,74.8
2009,3,23,15,6.37,73.4
2009,3,23,16,6.45,73.1
2009,3,23,17,6.47,73.3
2009,3,23,18,6.78,74.0
2009,3,23,19,6.93,77.2
2009,3,23,20,6.56,82.3
2009,3,23,21,6.34,88.1
2009,3,23,22,6.25,93.3
2009,3,23,23,6.05,97.1
2009,3,24,0,5.65,100.0
2009,3,24,1,5.21,103.3
2009,3,24,2,4.97,107.8
2009,3,24,3,5.0,111.1
2009,3,24,4,5.3,110.8
2009,3,24,5,5.67,108.2
2009,3,24,6,5.9,105.1
2009,3,24,7,6.17,101.0
2009,3,24,8,7.24,95.7
2009,3,24,9,7.17,91.8
2009,3,24,10,6.93,88.3
2009,3,24,11,6.7,85.0
2009,3,24,12,6.48,83.2
2009,3,24,13,6.32,82.5
2009,3,24,14,6.29,82.5
2009,3,24,15,6.39,82.9
2009,3,24,16,6.6,83.0
2009,3,24,17,6.73,81.7
2009,3,24,18,7.09,79.2
2009,3,24,19,7.15,79.7
2009,3,24,20,6.79,82.6
2009,3,24,21,6.37,87.1
2009,3,24,22,5.93,92.4
2009,3,24,23,5.47,98.0
2009,3,25,0,5.03,102.9
2009,3,25,1,4.71,107.7
2009,3,25,2,4.66,111.1
2009,3,25,3,4.96,112.4
2009,3,25,4,5.32,112.1
2009,3,25,5,5.59,111.6
2009,3,25,6,5.97,110.1
2009,3,25,7,6.51,106.8
